pecha id,language,url
I2A415F64,en,https://github.com/OpenPecha/I2A415F64
I5A645A2A,fr,https://github.com/OpenPecha/I5A645A2A
IC33C19D1,zh,https://github.com/OpenPecha/IC33C19D1
IDDA2691D,bo,https://github.com/OpenPecha/IDDA2691D
